year,mag,lon,lat,depth
1985.0,6.1,123.566,0.193,205.9
1985.0,6.0,-80.082,10.151,47.3
1984.0,6.8,177.63,-36.681,24.3
1984.0,6.8,177.689,-36.746,37.7
1984.0,6.7,163.391,56.212,13.0
1984.0,6.0,78.752,49.861,0.0
1984.0,6.1,149.685,-5.949,56.4
1984.0,6.1,149.887,-6.091,58.2
1984.0,6.0,149.177,44.394,14.2
1984.0,6.1,78.862,49.957,0.0
1984.0,6.4,-68.675,-22.589,115.4
1984.0,6.0,-15.073,-1.433,13.4
1984.0,6.4,148.151,44.227,51.9
1984.0,6.0,152.053,-3.806,20.2
1984.0,6.3,-115.765,20.389,15.0
1984.0,6.8,171.344,-14.277,28.0
1984.0,6.7,102.157,-8.034,22.7
1984.0,6.4,-177.994,-17.736,641.5
1984.0,6.0,171.105,-14.507,35.2
1984.0,6.4,171.247,-14.466,18.3
1984.0,7.5,125.112,5.124,180.0
1984.0,6.2,-175.622,-18.328,25.1
1984.0,6.7,-177.947,-18.805,454.5
1984.0,7.1,97.956,0.179,28.2
1984.0,6.2,-177.337,-20.329,345.5
1984.0,7.1,171.018,-22.037,125.9
1984.0,6.2,163.6,55.191,20.0
1984.0,7.0,-38.805,8.155,11.7
1984.0,6.6,-174.003,-17.083,142.3
1984.0,6.5,125.523,5.733,157.1
1984.0,6.2,78.834,49.949,0.0
1984.0,6.0,71.347,39.164,15.0
1984.0,6.2,126.256,1.648,59.9
1984.0,6.1,-66.775,-24.015,195.2
1984.0,7.1,-173.556,-15.866,127.0
1984.0,6.1,177.353,-15.748,12.4
1984.0,6.2,177.206,-16.674,28.1
1984.0,6.3,118.692,-9.877,32.6
1984.0,6.0,-110.955,-31.635,14.6
1984.0,6.5,-175.832,-25.8,14.0
1984.0,6.0,-178.164,-32.146,38.9
1984.0,6.0,145.37,13.874,105.0
1984.0,6.0,72.728,-6.922,9.1
1984.0,6.8,141.515,34.018,44.6
1984.0,6.2,-178.32,-32.043,58.0
1984.0,6.1,65.636,-17.917,18.2
1984.0,6.2,137.466,35.801,1.1
1984.0,6.0,167.729,-15.504,131.8
1984.0,6.6,-126.913,40.376,6.3
1984.0,6.2,-93.263,16.074,117.7
1984.0,6.4,172.226,-17.947,38.3
1984.0,6.4,179.114,-23.608,565.1
1984.0,6.1,-86.509,11.571,63.6
1984.0,6.0,152.153,-4.981,45.6
1984.0,6.9,131.864,32.447,45.0
1984.0,7.4,122.424,-0.076,243.5
1984.0,6.3,126.323,1.34,45.0
1984.0,6.1,-128.589,-54.921,13.2
1984.0,6.2,78.963,49.891,0.0
1984.0,6.7,111.244,-5.765,537.8
1984.0,6.6,154.473,-6.069,49.7
1984.0,6.1,-98.491,16.755,35.4
1984.0,6.1,126.455,2.954,58.3
1984.0,6.0,170.667,-43.598,9.0
1984.0,6.7,-69.368,17.978,46.1
1984.0,6.3,-15.788,-58.383,15.4
1984.0,6.1,23.336,35.399,47.9
1984.0,6.4,-72.404,-15.702,108.9
1984.0,6.1,25.723,38.859,22.5
1984.0,6.6,-174.748,-15.858,257.2
1984.0,6.1,-71.216,-30.769,50.5
1984.0,6.0,103.995,-5.828,22.5
1984.0,6.1,125.848,-4.8,39.6
1984.0,7.1,151.594,-4.836,171.3
1984.0,6.4,164.298,-10.829,24.4
1984.0,6.7,38.71,-43.503,10.8
1984.0,6.0,79.06,49.98,0.0
1984.0,6.1,-135.452,-54.65,8.0
1984.0,6.4,-136.576,-54.586,15.0
1984.0,6.0,161.178,-51.941,15.0
1984.0,6.4,121.597,32.603,43.8
1984.0,6.9,53.542,-36.299,15.0
1984.0,6.9,52.419,-36.429,10.0
1984.0,6.1,-177.624,-30.265,62.1
1984.0,6.2,-177.16,-17.308,409.4
1984.0,6.1,-121.708,37.305,8.8
1984.0,6.9,138.369,30.906,401.6
1984.0,6.5,146.703,47.433,418.3
1984.0,6.1,-19.844,-0.553,16.9
1984.0,6.3,-179.298,-21.851,596.8
1984.0,6.2,148.75,50.046,591.1
1984.0,6.4,-174.296,-15.936,150.8
1984.0,6.0,148.328,-5.702,178.4
1984.0,6.8,168.964,-18.927,178.8
1984.0,6.4,145.849,-4.594,23.0
1984.0,7.2,148.163,44.171,37.9
1984.0,7.0,63.331,40.342,15.0
1984.0,6.1,-179.908,-23.42,547.3
1984.0,7.4,138.876,29.377,460.3
1984.0,7.3,123.754,8.145,655.0
1984.0,6.0,-70.517,-17.327,108.7
1984.0,6.4,70.851,36.445,208.9
1984.0,6.4,160.302,-9.829,53.1
1984.0,7.6,160.568,-9.965,8.5
1984.0,6.0,70.471,34.58,8.9
1984.0,6.3,146.584,48.983,585.4
1984.0,6.0,71.051,36.445,168.1
1984.0,6.1,-178.206,-23.654,324.9
1984.0,6.2,-112.34,-30.053,4.9
1984.0,6.7,118.715,-2.864,33.9
1984.0,6.4,-142.451,-56.64,1.1
1984.0,7.2,136.794,33.655,386.2
1983.0,7.4,70.712,36.386,214.7
1983.0,6.3,-13.512,11.863,8.0
1983.0,6.5,151.912,-5.401,56.2
1983.0,6.2,151.896,-5.447,42.7
1983.0,6.9,-63.103,-28.189,604.4
1983.0,6.0,145.078,-2.491,15.0
1983.0,6.1,145.033,-2.372,6.0
1983.0,6.2,145.48,-3.129,8.7
1983.0,6.3,127.301,-7.616,162.8
1983.0,6.3,137.21,8.14,29.5
1983.0,6.1,148.995,3.791,35.1
1983.0,6.2,71.39,-6.482,18.9
1983.0,6.0,-172.83,-15.384,51.9
1983.0,7.0,-91.913,14.056,35.0
1983.0,7.7,72.062,-6.84,10.4
1983.0,6.2,-82.307,7.369,9.9
1983.0,7.4,128.108,-7.512,195.5
1983.0,6.8,-79.766,0.516,49.5
1983.0,6.0,130.616,-7.498,57.0
1983.0,6.6,-155.376,19.438,12.5
1983.0,6.4,128.211,1.446,24.1
1983.0,6.2,128.175,1.309,25.0
1983.0,6.4,119.069,-9.047,81.4
1983.0,6.6,42.174,40.331,15.0
1983.0,7.0,-113.802,44.077,16.0
1983.0,6.4,120.822,1.081,29.1
1983.0,6.1,78.907,49.921,0.0
1983.0,6.4,120.842,1.15,27.3
1983.0,6.5,-25.397,-60.711,15.5
1983.0,6.4,-24.893,-60.536,4.4
1983.0,7.1,-25.495,-60.685,4.6
1983.0,6.4,-17.456,37.573,15.0
1983.0,6.0,-173.85,-20.539,0.6
1983.0,6.4,120.958,1.082,17.8
1983.0,6.6,156.351,-8.071,7.1
1983.0,6.5,-70.482,-26.131,31.7
1983.0,6.0,130.791,44.186,563.9
1983.0,6.0,78.843,49.932,0.0
1983.0,7.7,-70.504,-26.541,24.2
1983.0,6.2,151.173,-3.64,1.9
1983.0,6.4,122.181,24.156,40.8
1983.0,6.4,122.189,24.161,30.0
1983.0,6.5,-177.288,-16.665,15.0
1983.0,6.3,-93.18,16.089,118.2
1983.0,6.2,145.858,18.119,157.4
1983.0,6.0,71.08,36.489,206.0
1983.0,6.3,-147.535,60.934,30.0
1983.0,6.2,25.904,-52.573,20.3
1983.0,6.5,131.472,33.551,123.4
1983.0,6.1,-124.62,40.289,24.3
1983.0,6.6,120.792,18.222,28.7
1983.0,7.0,161.317,55.786,92.7
1983.0,6.7,24.765,40.109,15.0
1983.0,6.2,122.088,20.447,159.7
1983.0,6.1,158.321,53.891,181.9
1983.0,6.0,-120.416,36.228,9.2
1983.0,6.4,-87.16,12.685,86.7
1983.0,6.2,126.373,5.509,43.2
1983.0,6.4,-147.442,61.02,32.4
1983.0,7.0,-53.121,-60.919,8.7
1983.0,6.4,170.856,-22.536,33.3
1983.0,6.0,27.243,40.314,15.0
1983.0,6.5,171.074,-22.597,40.0
1983.0,6.1,-123.404,-55.785,15.0
1983.0,6.1,-83.689,9.629,14.3
1983.0,6.3,-83.788,9.487,10.0
1983.0,6.9,102.604,21.4,33.0
1983.0,6.6,122.395,24.227,48.8
1983.0,6.2,103.265,21.744,15.0
1983.0,6.2,122.396,24.17,43.0
1983.0,6.8,139.118,41.367,9.0
1983.0,6.1,179.207,-23.603,546.3
1983.0,6.1,78.981,49.906,0.0
1983.0,6.1,-71.194,-9.557,596.3
1983.0,6.1,-172.535,-15.853,11.5
1983.0,6.5,-174.524,-17.076,182.4
1983.0,7.7,139.092,40.473,15.1
1983.0,6.7,-175.507,-18.927,15.0
1983.0,6.0,-46.58,17.547,10.4
1983.0,6.0,128.279,2.305,129.4
1983.0,6.7,152.514,-4.744,71.0
1983.0,6.4,150.958,-5.393,104.5
1983.0,6.3,-109.456,19.968,7.4
1983.0,6.2,-82.933,8.252,40.3
1983.0,6.0,-75.028,-41.027,15.6
1983.0,6.3,-120.304,36.218,10.0
1983.0,6.3,-120.305,36.218,10.0
1983.0,6.1,153.39,46.464,25.7
1983.0,6.3,143.789,41.558,23.3
1983.0,6.2,157.673,-8.553,12.1
1983.0,6.7,62.054,27.767,63.8
1983.0,6.3,169.268,-20.733,38.0
1983.0,7.0,-78.091,-4.847,126.0
1983.0,6.0,-62.729,10.387,26.3
1983.0,6.5,57.52,11.423,14.8
1983.0,6.0,167.364,-14.999,127.0
1983.0,6.5,155.508,49.458,55.0
1983.0,7.0,94.689,5.72,93.7
1983.0,7.5,-83.129,8.716,57.0
1983.0,6.1,20.361,38.223,25.3
1983.0,6.4,154.666,-6.438,41.8
1983.0,6.7,-175.278,-21.527,61.6
1983.0,6.3,153.193,-4.666,80.8
1983.0,7.7,153.586,-4.886,90.7
1983.0,6.5,126.481,5.359,30.0
1983.0,6.0,168.156,-18.121,40.3
1983.0,6.6,127.859,-4.085,30.6
1983.0,6.0,127.88,-4.061,22.0
1983.0,6.0,148.005,44.146,45.8
1983.0,6.3,155.5,49.284,60.9
1983.0,6.7,-69.358,-18.613,138.7
1983.0,6.3,126.232,5.611,30.0
1983.0,6.5,-159.266,54.869,38.8
1983.0,6.0,144.975,13.868,108.7
1983.0,6.2,75.231,40.014,7.3
1983.0,6.2,126.301,5.691,30.0
1983.0,6.0,-177.721,-29.639,63.3
1983.0,6.1,149.963,-6.132,57.3
1983.0,7.0,-179.214,-30.45,230.0
1983.0,6.4,-113.847,-50.08,18.5
1983.0,6.1,-114.287,-49.727,19.5
1983.0,6.8,93.574,12.89,82.3
1983.0,6.8,-95.236,16.132,49.0
1983.0,6.1,102.832,-6.697,30.8
1983.0,6.4,-24.337,-58.064,28.2
1983.0,6.9,20.324,38.015,6.0
1983.0,6.6,147.079,-5.483,234.4
1983.0,6.0,-102.73,-35.811,17.0
1983.0,6.0,148.275,-3.125,5.9
1983.0,6.2,-173.224,-15.406,43.7
1983.0,6.2,-69.183,-17.221,163.6
1982.0,6.0,121.379,19.948,31.5
1982.0,6.1,139.446,33.88,20.0
1982.0,6.3,-175.837,-23.573,53.5
1982.0,6.0,-175.691,-23.709,44.0
1982.0,6.2,-175.849,-23.687,38.2
1982.0,6.0,-175.436,-23.8,2.0
1982.0,7.5,-175.576,-24.194,32.9
1982.0,6.5,122.527,24.575,89.6
1982.0,6.4,68.98,36.114,36.5
1982.0,6.1,44.222,14.68,9.2
1982.0,6.1,78.869,49.928,0.0
1982.0,6.5,167.265,-13.239,224.5
1982.0,6.1,162.953,55.464,30.7
1982.0,6.6,-74.657,-10.625,11.5
1982.0,6.6,-76.652,-1.729,193.2
1982.0,6.2,101.56,-6.663,40.3
1982.0,6.1,-90.288,14.069,96.8
1982.0,6.0,163.24,-11.342,12.4
1982.0,6.7,125.772,-7.2,507.6
1982.0,6.3,-176.588,-24.271,30.1
1982.0,6.1,152.326,-9.575,7.7
1982.0,6.9,-175.818,-26.941,24.5
1982.0,6.0,-179.772,-23.459,550.1
1982.0,6.2,-70.762,-14.522,167.1
1982.0,6.4,147.964,-7.141,9.1
1982.0,6.2,-166.985,52.69,25.4
1982.0,6.8,140.315,29.391,173.9
1982.0,6.2,-172.947,-15.412,24.1
1982.0,6.4,-172.993,-15.328,2.0
1982.0,6.0,148.397,43.972,33.4
1982.0,6.8,-82.668,6.685,8.4
1982.0,6.3,22.96,33.724,32.6
1982.0,6.5,153.14,-4.32,47.2
1982.0,6.4,115.306,-11.225,24.7
1982.0,7.0,166.192,-12.475,8.6
1982.0,6.1,176.123,51.785,31.0
1982.0,7.0,141.778,36.302,24.0
1982.0,6.1,173.209,-21.719,3.4
1982.0,7.2,160.668,-51.303,15.0
1982.0,6.7,136.985,27.93,548.6
1982.0,6.1,78.856,49.995,0.0
1982.0,7.1,151.116,44.721,19.8
1982.0,6.1,160.252,-55.499,31.1
1982.0,7.5,126.051,-7.364,460.0
1982.0,7.3,-89.313,13.338,72.8
1982.0,6.8,-174.324,-17.639,125.8
1982.0,6.3,151.048,-5.64,67.2
1982.0,6.9,-98.346,16.519,18.2
1982.0,6.9,-98.293,16.407,8.3
1982.0,6.3,-36.003,35.332,14.4
1982.0,6.3,-172.412,-18.096,7.2
1982.0,6.4,-75.158,-41.546,17.3
1982.0,6.0,142.168,38.779,47.6
1982.0,6.4,135.799,7.797,33.8
1982.0,6.5,165.478,55.115,31.3
1982.0,7.0,-20.967,-60.703,11.3
1982.0,6.4,-177.127,-29.39,39.6
1982.0,6.1,78.931,49.889,0.0
1982.0,6.1,120.512,19.941,32.9
1982.0,6.3,120.521,19.903,25.2
1982.0,6.1,-172.902,-15.78,25.2
1982.0,6.1,-177.766,-30.282,42.4
1982.0,6.3,-83.427,17.5,17.9
1982.0,6.7,-92.015,14.269,45.0
1982.0,6.4,-179.598,-15.477,23.1
1982.0,6.3,-76.009,-12.745,91.3
1982.0,6.3,-178.559,-31.441,89.0
1982.0,6.1,163.046,-11.116,42.3
1982.0,6.0,140.955,34.755,25.7
1982.0,6.2,-46.93,-52.839,14.0
1982.0,6.9,142.419,42.262,27.4
1982.0,6.5,118.367,-9.42,40.0
1982.0,6.5,-27.441,-56.131,111.3
1982.0,6.0,173.711,-22.432,54.3
1982.0,6.2,143.543,22.316,114.0
1982.0,6.5,141.045,33.654,54.7
1982.0,6.8,166.126,-10.885,37.9
1982.0,6.8,-66.627,-22.694,238.2
1982.0,6.1,-71.782,-27.383,33.0
1982.0,6.6,124.293,14.079,38.7
1982.0,6.0,82.238,31.581,24.1
1982.0,6.3,82.285,31.665,9.9
1982.0,6.0,93.849,7.237,21.4
1982.0,6.2,93.947,7.055,26.6
1982.0,6.6,24.392,39.951,15.0
1982.0,6.0,151.981,-9.383,2.5
1982.0,6.0,152.298,-9.493,25.7
1982.0,6.0,-87.54,13.172,7.5
1982.0,6.1,28.03,-52.519,24.6
1982.0,7.1,124.337,13.833,31.7
1982.0,6.3,-177.277,-23.097,198.8
1982.0,6.5,145.688,18.001,612.4
1982.0,7.1,-21.869,-0.987,19.5
1982.0,6.6,142.632,26.82,45.6
1981.0,6.2,24.949,38.851,10.0
1981.0,6.2,78.873,49.909,0.0
1981.0,7.1,-177.655,-29.936,21.4
1981.0,6.8,-177.535,-29.947,32.0
1981.0,6.9,25.309,39.186,13.8
1981.0,6.4,125.87,23.987,11.9
1981.0,6.1,148.206,-6.048,68.9
1981.0,6.2,152.086,-6.119,28.4
1981.0,6.2,142.506,40.942,78.5
1981.0,6.1,131.208,42.865,546.0
1981.0,6.2,170.631,-22.363,49.5
1981.0,6.7,170.717,-22.476,31.2
1981.0,6.4,120.835,18.738,34.3
1981.0,6.3,169.608,-22.152,26.0
1981.0,6.0,179.899,-65.635,10.0
1981.0,6.0,112.096,-6.194,635.9
1981.0,6.5,66.638,-17.381,3.9
1981.0,7.0,-71.382,-32.232,63.9
1981.0,6.6,143.855,-3.471,2.8
1981.0,6.5,-174.196,-20.024,35.7
1981.0,6.4,-127.9,43.443,7.9
1981.0,6.3,-110.715,-31.314,8.6
1981.0,7.2,-101.996,18.122,20.3
1981.0,6.0,78.898,49.886,0.0
1981.0,6.0,-15.138,-45.42,25.9
1981.0,6.4,129.027,-7.095,185.5
1981.0,7.1,-73.054,-33.196,31.7
1981.0,6.0,142.287,40.229,47.0
1981.0,6.3,162.134,-9.985,45.4
1981.0,6.5,-178.572,-20.752,617.4
1981.0,6.2,146.24,-4.528,10.3
1981.0,6.5,-178.967,-29.466,322.4
1981.0,6.1,170.575,-22.242,30.0
1981.0,6.8,170.6,-22.529,30.4
1981.0,6.0,127.832,-6.473,32.1
1981.0,6.0,-68.917,18.26,169.7
1981.0,6.0,78.983,49.897,0.0
1981.0,6.1,73.595,35.682,14.9
1981.0,6.6,123.967,9.954,643.0
1981.0,6.5,146.978,43.624,45.0
1981.0,7.5,-173.021,-15.111,17.1
1981.0,6.1,67.169,-9.148,26.5
1981.0,6.1,151.743,-5.166,62.4
1981.0,6.2,169.783,-21.591,10.0
1981.0,7.3,57.772,29.986,13.7
1981.0,6.0,-15.997,-35.725,15.8
1981.0,7.1,167.689,-17.272,11.3
1981.0,6.9,-18.85,-0.218,7.3
1981.0,7.6,171.814,-22.25,30.0
1981.0,6.1,-178.865,-30.322,175.2
1981.0,6.3,154.365,-60.345,1.2
1981.0,6.6,57.684,29.858,14.5
1981.0,6.6,-17.087,-35.578,31.3
1981.0,6.1,-107.053,18.789,43.4
1981.0,6.0,-173.559,-16.126,33.0
1981.0,6.2,151.475,-5.625,65.0
1981.0,6.1,167.349,-14.745,136.2
1981.0,7.6,164.654,-48.716,10.7
1981.0,6.0,132.242,-6.606,75.2
1981.0,6.3,126.927,5.828,145.1
1981.0,6.4,139.165,42.659,219.1
1981.0,6.4,-80.911,-1.915,11.3
1981.0,6.3,-80.947,-2.046,56.5
1981.0,6.5,71.14,36.381,220.0
1981.0,6.2,150.149,43.307,19.5
1981.0,6.0,179.981,-23.721,540.0
1981.0,6.7,-179.929,-23.781,540.2
1981.0,6.6,148.201,-57.658,15.0
1981.0,6.1,179.494,-22.283,590.6
1981.0,6.9,166.536,-13.419,49.8
1981.0,6.3,150.277,-59.803,15.0
1981.0,6.5,-63.332,-27.332,557.0
1981.0,6.5,127.998,3.439,43.5
1981.0,6.5,-68.998,-19.493,130.9
1981.0,6.4,-71.965,-33.664,21.7
1981.0,6.1,146.781,-5.447,226.3
1981.0,6.7,-85.842,3.899,17.2
1981.0,6.2,23.298,38.199,15.3
1981.0,6.5,166.596,-13.801,93.0
1981.0,6.3,23.17,38.098,6.0
1981.0,6.6,22.975,38.162,15.7
1981.0,6.6,148.738,-6.019,65.7
1981.0,6.3,174.924,-22.124,43.2
1981.0,6.8,169.483,-21.608,4.2
1981.0,6.0,-178.876,-21.127,629.6
1981.0,7.0,176.184,51.835,36.7
1981.0,6.9,60.789,-29.672,8.3
1981.0,6.5,101.105,30.942,4.8
1981.0,6.8,142.12,42.499,118.2
1981.0,6.4,142.804,38.277,27.2
1981.0,6.2,146.139,-3.458,20.2
1981.0,6.7,139.283,-4.515,20.0
1981.0,7.0,142.795,38.712,45.9
1981.0,6.3,142.897,38.636,38.7
1981.0,6.0,-55.435,-61.115,25.5
1981.0,6.0,-114.255,-49.753,34.7
1981.0,6.9,128.103,29.319,225.0
1980.0,6.9,151.452,46.061,45.3
1980.0,6.2,140.695,30.599,84.9
1980.0,6.1,-174.363,-21.21,18.5
1980.0,6.1,50.647,34.476,12.5
1980.0,6.1,44.601,35.915,69.5
1980.0,6.7,-129.736,49.438,7.6
1980.0,6.3,170.01,-21.447,92.3
1980.0,6.3,-172.221,-17.595,7.2
1980.0,6.3,-68.173,-21.389,117.4
1980.0,6.0,166.935,-14.791,38.3
1980.0,6.3,-175.789,-19.486,238.0
1980.0,6.9,15.313,40.79,6.0
1980.0,6.2,88.8,27.391,42.3
1980.0,6.8,28.714,-51.372,14.2
1980.0,7.3,-124.3,41.11,17.3
1980.0,6.0,122.0,-2.737,49.9
1980.0,6.3,-107.886,18.858,15.0
1980.0,6.0,169.649,-22.29,32.1
1980.0,6.2,93.35,8.398,33.0
1980.0,6.5,169.626,-21.526,31.8
1980.0,6.3,166.271,-13.048,18.4
1980.0,6.3,125.459,11.776,55.9
1980.0,6.6,170.482,-22.317,16.6
1980.0,7.5,170.054,-21.94,38.4
1980.0,7.1,170.135,-22.023,24.5
1980.0,7.2,-98.235,18.176,64.8
1980.0,6.8,170.229,-21.977,37.7
1980.0,6.1,1.578,36.213,12.1
1980.0,7.1,1.401,36.141,12.4
1980.0,6.1,-173.293,-15.426,52.1
1980.0,6.4,103.067,-5.366,53.4
1980.0,6.5,-179.25,-15.741,32.7
1980.0,6.6,142.334,-3.226,17.2
1980.0,6.2,78.889,49.976,0.0
1980.0,6.0,-78.127,3.234,30.8
1980.0,6.2,-173.442,-15.223,35.2
1980.0,6.4,80.412,-41.303,8.3
1980.0,6.1,140.053,-3.546,59.5
1980.0,6.5,-88.489,15.913,16.3
1980.0,6.2,165.538,-11.061,18.1
1980.0,6.2,-82.669,5.204,18.9
1980.0,6.6,81.098,29.614,14.4
1980.0,6.7,166.453,-13.076,45.1
1980.0,6.3,169.7,-20.334,123.5
1980.0,6.4,166.624,-12.276,60.0
1980.0,6.3,-178.539,-17.884,589.7
1980.0,7.8,166.004,-12.481,32.3
1980.0,7.3,143.579,-4.434,86.3
1980.0,6.6,-177.108,-29.208,14.4
1980.0,6.6,166.265,-12.799,39.3
1980.0,6.1,22.629,39.231,39.0
1980.0,6.6,23.01,39.257,17.2
1980.0,7.5,166.482,-12.485,55.7
1980.0,6.5,125.711,6.617,176.4
1980.0,6.4,139.288,34.848,17.0
1980.0,6.6,151.764,-5.186,50.1
1980.0,6.3,-75.763,4.474,165.5
1980.0,6.0,103.714,-6.089,43.1
1980.0,6.0,-176.7,-28.601,31.0
1980.0,6.2,-176.572,-28.814,16.8
1980.0,6.4,-10.738,-58.026,6.6
1980.0,6.1,126.693,9.319,58.0
1980.0,6.5,-177.906,-30.025,59.0
1980.0,6.0,126.698,9.631,18.7
1980.0,6.9,126.585,9.53,29.5
1980.0,6.3,-173.512,-15.262,36.4
1980.0,6.9,152.18,-5.153,54.5
1980.0,6.0,126.413,9.81,46.0
1980.0,6.0,126.64,9.754,19.0
1980.0,6.0,126.591,9.691,43.3
1980.0,6.3,-114.91,32.267,4.5
1980.0,6.1,158.464,-59.132,5.0
1980.0,6.6,-69.287,-19.436,102.9
1980.0,6.1,-118.834,37.526,11.1
1980.0,6.4,125.656,-6.146,7.9
1980.0,6.3,154.568,-6.027,76.1
1980.0,6.1,168.003,-14.489,7.5
1980.0,6.1,154.463,-5.904,62.9
1980.0,6.4,147.133,-55.948,1.5
1980.0,6.5,49.013,38.045,26.8
1980.0,6.4,137.628,32.137,401.6
1980.0,6.4,57.749,11.774,10.1
1980.0,6.1,108.741,-8.046,64.0
1980.0,6.2,66.748,-17.155,11.7
1980.0,6.4,164.23,-10.874,20.3
1980.0,7.6,-177.224,-23.593,148.7
1980.0,6.4,171.204,-22.925,30.4
1980.0,6.0,-173.684,-20.412,4.3
1980.0,6.3,121.907,16.123,29.4
1980.0,6.1,135.522,35.491,361.7
1980.0,6.0,-75.429,-43.107,17.3
1980.0,6.7,154.908,-4.632,490.3
1980.0,6.4,-45.553,23.787,15.0
1980.0,6.0,-167.661,52.792,23.3
1980.0,7.0,-167.712,52.946,34.7
1980.0,7.2,171.452,-22.638,40.7
1980.0,6.3,171.453,-22.765,44.6
1980.0,6.0,-72.834,-16.706,41.3
1980.0,6.3,126.638,27.016,40.2
1980.0,6.3,126.858,6.322,95.5
1980.0,6.4,150.24,-6.123,45.0
1980.0,6.8,150.191,-5.957,50.4
1980.0,7.1,146.678,43.592,37.3
1980.0,6.1,161.698,-10.676,48.6
1980.0,6.3,88.616,30.549,6.1
1980.0,6.4,153.184,-4.705,73.3
1980.0,6.5,158.92,-54.379,23.4
1980.0,6.9,159.032,-54.021,5.9
1980.0,6.1,-7.222,-57.954,10.7
1980.0,6.3,-171.08,-17.652,26.8
1980.0,6.2,-105.913,-35.352,19.0
1980.0,6.2,133.418,37.825,427.1
1980.0,6.2,158.49,-53.935,15.0
1980.0,6.0,143.656,41.744,31.3
1980.0,7.0,126.153,5.985,38.2
1980.0,6.9,-27.752,38.726,13.2
1979.0,6.1,78.827,49.964,0.0
1979.0,6.5,115.767,-8.474,52.8
1979.0,6.5,102.543,-3.386,10.9
1979.0,6.2,-79.415,2.476,28.7
1979.0,8.1,-79.363,1.602,24.3
1979.0,6.7,140.788,28.925,128.7
1979.0,6.0,59.85,34.08,13.6
1979.0,6.0,-128.651,-55.14,13.7
1979.0,6.0,78.843,49.894,0.0
1979.0,7.1,59.758,34.058,6.9
1979.0,6.3,-176.558,-18.899,4.4
1979.0,7.2,-76.188,4.794,107.8
1979.0,6.4,-67.134,-24.27,180.0
1979.0,6.4,125.24,5.862,89.5
1979.0,6.0,134.169,-1.951,37.2
1979.0,6.8,-179.91,-16.679,5.8
1979.0,6.6,59.73,33.957,9.2
1979.0,6.6,-174.76,-23.582,7.7
1979.0,6.2,101.94,-4.476,46.4
1979.0,6.2,166.767,-13.31,48.5
1979.0,6.1,179.403,-32.276,461.6
1979.0,6.0,159.304,-9.514,30.5
1979.0,6.1,-68.649,17.823,106.4
1979.0,6.5,108.165,-7.746,72.5
1979.0,6.0,166.822,-13.43,77.3
1979.0,6.1,145.181,18.809,587.0
1979.0,6.0,79.06,49.967,0.0
1979.0,6.8,-90.715,13.762,64.0
1979.0,6.9,-90.841,13.834,61.7
1979.0,7.0,161.352,-10.635,21.7
1979.0,6.0,161.373,-10.594,50.0
1979.0,6.5,125.943,0.633,38.6
1979.0,6.4,115.783,-8.363,52.1
1979.0,7.0,145.413,18.518,590.0
1979.0,6.5,-115.639,32.815,9.3
1979.0,7.3,165.825,-46.693,6.5
1979.0,6.1,-92.196,15.764,164.7
1979.0,6.9,94.172,1.161,37.1
1979.0,6.0,-50.488,-60.58,15.0
1979.0,6.0,136.43,-1.166,17.7
1979.0,7.5,135.969,-1.686,20.4
1979.0,6.7,122.077,19.048,13.2
1979.0,6.2,167.774,-17.636,5.4
1979.0,6.8,-41.696,10.697,20.8
1979.0,6.4,-83.477,8.93,43.2
1979.0,6.1,79.01,49.971,0.0
1979.0,6.3,167.951,-17.733,27.1
1979.0,6.7,130.9,41.798,581.3
1979.0,6.5,-177.447,-22.896,229.9
1979.0,6.1,78.959,49.901,0.0
1979.0,6.0,-138.993,-21.892,0.0
1979.0,7.0,107.634,-11.186,12.5
1979.0,6.1,-174.125,-20.453,18.1
1979.0,6.0,131.849,33.886,69.1
1979.0,6.1,153.299,-5.603,17.8
1979.0,6.1,-82.847,8.375,28.7
1979.0,6.3,-82.274,7.136,3.4
1979.0,6.6,145.646,-5.003,188.3
1979.0,6.3,78.915,49.918,0.0
1979.0,6.9,-94.623,17.007,113.4
1979.0,6.0,-38.145,8.086,11.2
1979.0,6.0,117.105,-30.818,6.2
1979.0,6.1,117.104,-30.822,3.0
1979.0,6.1,115.892,-8.321,60.6
1979.0,6.2,-167.001,52.581,22.4
1979.0,6.1,18.827,42.24,9.0
1979.0,6.9,-70.048,-15.425,232.3
1979.0,6.6,-156.719,56.611,70.4
1979.0,6.2,125.983,0.631,37.3
1979.0,6.4,142.432,24.149,585.5
1979.0,6.5,-16.248,-35.535,11.0
1979.0,6.0,24.478,34.586,46.0
1979.0,6.2,-69.087,-22.921,82.6
1979.0,6.7,145.434,19.021,236.4
1979.0,7.4,169.874,-21.264,94.6
1979.0,6.1,125.524,9.327,15.6
1979.0,6.1,-178.308,-15.382,10.7
1979.0,6.1,-70.994,-27.537,27.8
1979.0,6.2,-178.609,-20.871,601.8
1979.0,6.2,159.849,-53.036,15.0
1979.0,6.1,120.163,-16.616,31.2
1979.0,6.6,123.557,5.635,545.0
1979.0,7.0,19.153,42.001,15.0
1979.0,6.8,-102.801,-35.867,3.8
1979.0,7.0,126.965,2.987,39.5
1979.0,6.7,-69.075,17.965,81.6
1979.0,6.0,78.761,-36.529,1.0
1979.0,6.2,78.744,-36.719,10.0
